number_of_violations,grade,facility_zip,STATE,poverty_percent,AirQuality,WaterPollution
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
12,A,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
18,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
15,B,94109,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,C,94115,CA,11.0,60.51401869,43.0
28,B,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,C,94115,CA,11.0,60.51401869,43.0
28,B,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,C,94115,CA,11.0,60.51401869,43.0
28,B,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,C,94115,CA,11.0,60.51401869,43.0
28,B,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,C,94115,CA,11.0,60.51401869,43.0
28,B,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,C,94115,CA,11.0,60.51401869,43.0
28,B,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,A,94115,CA,11.0,60.51401869,43.0
28,C,94115,CA,11.0,60.51401869,43.0
28,B,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,A,94115,CA,11.0,60.51401869,43.0
12,C,94115,CA,11.0,60.51401869,43.0
12,B,94115,CA,11.0,60.51401869,43.0
8,C,94115,CA,11.0,60.51401869,43.0
8,B,94115,CA,11.0,60.51401869,43.0
8,C,94115,CA,11.0,60.51401869,43.0
8,B,94115,CA,11.0,60.51401869,43.0
8,C,94115,CA,11.0,60.51401869,43.0
8,B,94115,CA,11.0,60.51401869,43.0
8,C,94115,CA,11.0,60.51401869,43.0
8,B,94115,CA,11.0,60.51401869,43.0
10,C,94115,CA,11.0,60.51401869,43.0
10,B,94115,CA,11.0,60.51401869,43.0
10,C,94115,CA,11.0,60.51401869,43.0
10,B,94115,CA,11.0,60.51401869,43.0
10,C,94115,CA,11.0,60.51401869,43.0
10,B,94115,CA,11.0,60.51401869,43.0
10,C,94115,CA,11.0,60.51401869,43.0
10,B,94115,CA,11.0,60.51401869,43.0
10,C,94115,CA,11.0,60.51401869,43.0
10,B,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
9,A,94115,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
21,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
18,C,94109,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
6,A,94122,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,A,94134,CA,11.0,60.51401869,43.0
24,C,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,A,94134,CA,11.0,60.51401869,43.0
24,C,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,A,94134,CA,11.0,60.51401869,43.0
24,C,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,A,94134,CA,11.0,60.51401869,43.0
24,C,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,A,94134,CA,11.0,60.51401869,43.0
24,C,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,B,94134,CA,11.0,60.51401869,43.0
24,A,94134,CA,11.0,60.51401869,43.0
24,C,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,A,94134,CA,11.0,60.51401869,43.0
20,C,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,A,94134,CA,11.0,60.51401869,43.0
20,C,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,A,94134,CA,11.0,60.51401869,43.0
20,C,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,A,94134,CA,11.0,60.51401869,43.0
20,C,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,B,94134,CA,11.0,60.51401869,43.0
20,A,94134,CA,11.0,60.51401869,43.0
20,C,94134,CA,11.0,60.51401869,43.0
12,B,94134,CA,11.0,60.51401869,43.0
12,B,94134,CA,11.0,60.51401869,43.0
12,A,94134,CA,11.0,60.51401869,43.0
12,C,94134,CA,11.0,60.51401869,43.0
12,B,94134,CA,11.0,60.51401869,43.0
12,B,94134,CA,11.0,60.51401869,43.0
12,A,94134,CA,11.0,60.51401869,43.0
12,C,94134,CA,11.0,60.51401869,43.0
12,B,94134,CA,11.0,60.51401869,43.0
12,B,94134,CA,11.0,60.51401869,43.0
12,A,94134,CA,11.0,60.51401869,43.0
12,C,94134,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,B,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,B,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,B,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,B,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
16,A,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
12,B,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
12,B,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
12,B,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
12,A,94102,CA,11.0,60.51401869,43.0
10,A,94110,CA,11.0,60.51401869,43.0
10,B,94110,CA,11.0,60.51401869,43.0
10,A,94110,CA,11.0,60.51401869,43.0
10,B,94110,CA,11.0,60.51401869,43.0
10,A,94110,CA,11.0,60.51401869,43.0
10,B,94110,CA,11.0,60.51401869,43.0
10,A,94110,CA,11.0,60.51401869,43.0
10,B,94110,CA,11.0,60.51401869,43.0
10,A,94110,CA,11.0,60.51401869,43.0
10,B,94110,CA,11.0,60.51401869,43.0
6,A,94110,CA,11.0,60.51401869,43.0
6,B,94110,CA,11.0,60.51401869,43.0
6,A,94110,CA,11.0,60.51401869,43.0
6,B,94110,CA,11.0,60.51401869,43.0
6,A,94110,CA,11.0,60.51401869,43.0
6,B,94110,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,B,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,B,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,B,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,B,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,A,94112,CA,11.0,60.51401869,43.0
15,B,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,B,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,B,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,B,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,B,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,B,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,B,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,B,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,B,94112,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
15,A,94110,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
15,A,94110,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
15,A,94110,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
15,A,94110,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
15,A,94110,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
15,A,94110,CA,11.0,60.51401869,43.0
15,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
20,A,94110,CA,11.0,60.51401869,43.0
20,B,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
40,A,94110,CA,11.0,60.51401869,43.0
40,B,94110,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
12,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
6,A,94112,CA,11.0,60.51401869,43.0
4,A,94103,CA,11.0,60.51401869,43.0
4,A,94103,CA,11.0,60.51401869,43.0
4,A,94103,CA,11.0,60.51401869,43.0
4,A,94103,CA,11.0,60.51401869,43.0
2,A,94103,CA,11.0,60.51401869,43.0
2,A,94103,CA,11.0,60.51401869,43.0
6,A,94123,CA,11.0,60.51401869,43.0
6,A,94123,CA,11.0,60.51401869,43.0
6,A,94123,CA,11.0,60.51401869,43.0
6,A,94123,CA,11.0,60.51401869,43.0
6,A,94123,CA,11.0,60.51401869,43.0
6,A,94123,CA,11.0,60.51401869,43.0
24,A,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,A,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,A,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,A,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,A,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,A,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
24,B,94103,CA,11.0,60.51401869,43.0
16,A,94103,CA,11.0,60.51401869,43.0
16,B,94103,CA,11.0,60.51401869,43.0
